Time (UTC),prs(m)
10/16/20 0:43,-1.923
10/16/20 0:48,-1.995
10/16/20 0:53,-2.085
10/16/20 0:58,-2.18
10/16/20 1:03,-2.26
10/16/20 1:08,-2.338
10/16/20 1:13,-2.421
10/16/20 1:18,-2.514
10/16/20 1:23,-2.573
10/16/20 1:28,-2.628
10/16/20 1:33,-2.702
10/16/20 1:38,-2.78
10/16/20 1:43,-2.853
10/16/20 1:48,-2.92
10/16/20 1:53,-3.001
10/16/20 1:58,-3.058
10/16/20 2:03,-3.116
10/16/20 2:08,-3.167
10/16/20 2:13,-3.22
10/16/20 2:18,-3.284
10/16/20 2:23,-3.325
10/16/20 2:28,-3.349
10/16/20 2:33,-3.394
10/16/20 2:38,-3.429
10/16/20 2:43,-3.451
10/16/20 2:48,-3.489
10/16/20 2:53,-3.52
10/16/20 2:58,-3.533
10/16/20 3:03,-3.546
10/16/20 3:08,-3.578
10/16/20 3:13,-3.571
10/16/20 3:18,-3.576
10/16/20 3:23,-3.579
10/16/20 3:28,-3.564
10/16/20 3:33,-3.584
10/16/20 3:38,-3.561
10/16/20 3:43,-3.542
10/16/20 3:48,-3.513
10/16/20 3:53,-3.492
10/16/20 3:58,-3.468
10/16/20 4:03,-3.435
10/16/20 4:08,-3.414
10/16/20 4:13,-3.369
10/16/20 4:18,-3.331
10/16/20 4:23,-3.29
10/16/20 4:28,-3.251
10/16/20 4:33,-3.198
10/16/20 4:38,-3.141
10/16/20 4:43,-3.083
10/16/20 4:48,-3.028
10/16/20 4:53,-2.98
10/16/20 4:58,-2.918
10/16/20 5:03,-2.843
10/16/20 5:08,-2.775
10/16/20 5:13,-2.708
10/16/20 5:18,-2.648
10/16/20 5:23,-2.58
10/16/20 5:28,-2.495
10/16/20 5:33,-2.415
10/16/20 5:38,-2.335
10/16/20 5:43,-2.247
10/16/20 5:48,-2.176
10/16/20 5:53,-2.097
10/16/20 5:58,-2.005
10/16/20 6:03,-1.915
10/16/20 6:08,-1.822
10/16/20 6:13,-1.732
10/16/20 6:18,-1.633
10/16/20 6:23,-1.551
10/16/20 6:28,-1.456
10/16/20 6:33,-1.362
10/16/20 6:38,-1.274
10/16/20 6:43,-1.177
10/16/20 6:48,-1.09
10/16/20 6:53,-0.997
10/16/20 6:58,-0.917
10/16/20 7:03,-0.818
10/16/20 7:08,-0.723
10/16/20 7:13,-0.649
10/16/20 7:18,-0.556
10/16/20 7:23,-0.481
10/16/20 7:28,-0.403
10/16/20 7:33,-0.324
10/16/20 7:38,-0.258
10/16/20 7:43,-0.176
10/16/20 7:48,-0.101
10/16/20 7:53,-0.042
10/16/20 7:58,0.029
10/16/20 8:03,0.09
10/16/20 8:08,0.159
10/16/20 8:13,0.207
10/16/20 8:18,0.265
10/16/20 8:23,0.318
10/16/20 8:28,0.365
10/16/20 8:33,0.426
10/16/20 8:38,0.461
10/16/20 8:43,0.507
10/16/20 8:48,0.543
10/16/20 8:53,0.575
10/16/20 8:58,0.617
10/16/20 9:03,0.624
10/16/20 9:08,0.665
10/16/20 9:13,0.698
10/16/20 9:18,0.699
10/16/20 9:23,0.71
10/16/20 9:28,0.733
10/16/20 9:33,0.729
10/16/20 9:38,0.747
10/16/20 9:43,0.735
10/16/20 9:48,0.736
10/16/20 9:53,0.731
10/16/20 9:58,0.702
10/16/20 10:03,0.7
10/16/20 10:08,0.678
10/16/20 10:13,0.652
10/16/20 10:18,0.627
10/16/20 10:23,0.574
10/16/20 10:28,0.554
10/16/20 10:33,0.521
10/16/20 10:38,0.469
10/16/20 10:43,0.413
10/16/20 10:48,0.379
10/16/20 10:53,0.325
10/16/20 10:58,0.273
10/16/20 11:03,0.21
10/16/20 11:08,0.146
10/16/20 11:13,0.092
10/16/20 11:18,0.023
10/16/20 11:23,-0.032
10/16/20 11:28,-0.101
10/16/20 11:33,-0.179
10/16/20 11:38,-0.246
10/16/20 11:43,-0.324
10/16/20 11:48,-0.403
10/16/20 11:53,-0.499
10/16/20 11:58,-0.566
10/16/20 12:03,-0.65
10/16/20 12:08,-0.734
10/16/20 12:13,-0.821
10/16/20 12:18,-0.912
10/16/20 12:23,-0.987
10/16/20 12:28,-1.081
10/16/20 12:33,-1.175
10/16/20 12:38,-1.253
10/16/20 12:43,-1.345
10/16/20 12:48,-1.429
10/16/20 12:53,-1.526
10/16/20 12:58,-1.61
10/16/20 13:03,-1.68
10/16/20 13:08,-1.769
10/16/20 13:13,-1.859
10/16/20 13:18,-1.938
10/16/20 13:23,-2.033
10/16/20 13:28,-2.113
10/16/20 13:33,-2.195
10/16/20 13:38,-2.271
10/16/20 13:43,-2.345
10/16/20 13:48,-2.416
10/16/20 13:53,-2.485
10/16/20 13:58,-2.563
10/16/20 14:03,-2.626
10/16/20 14:08,-2.703
10/16/20 14:13,-2.759
10/16/20 14:18,-2.818
10/16/20 14:23,-2.886
10/16/20 14:28,-2.935
10/16/20 14:33,-2.992
10/16/20 14:38,-3.053
10/16/20 14:43,-3.097
10/16/20 14:48,-3.137
10/16/20 14:53,-3.177
10/16/20 14:58,-3.216
10/16/20 15:03,-3.257
10/16/20 15:08,-3.281
10/16/20 15:13,-3.306
10/16/20 15:18,-3.339
10/16/20 15:23,-3.354
10/16/20 15:28,-3.368
10/16/20 15:33,-3.375
10/16/20 15:38,-3.372
10/16/20 15:43,-3.391
10/16/20 15:48,-3.374
10/16/20 15:53,-3.375
10/16/20 15:58,-3.357
10/16/20 16:03,-3.332
10/16/20 16:08,-3.323
10/16/20 16:13,-3.307
10/16/20 16:18,-3.283
10/16/20 16:23,-3.248
10/16/20 16:28,-3.219
10/16/20 16:33,-3.178
10/16/20 16:38,-3.141
10/16/20 16:43,-3.094
10/16/20 16:48,-3.048
10/16/20 16:53,-3.001
10/16/20 16:58,-2.958
10/16/20 17:03,-2.893
10/16/20 17:08,-2.832
10/16/20 17:13,-2.8
10/16/20 17:18,-2.716
10/16/20 17:23,-2.646
10/16/20 17:28,-2.588
10/16/20 17:33,-2.511
10/16/20 17:38,-2.453
10/16/20 17:43,-2.386
10/16/20 17:48,-2.277
10/16/20 17:53,-2.202
10/16/20 17:58,-2.135
10/16/20 18:03,-2.052
10/16/20 18:08,-1.97
10/16/20 18:13,-1.871
10/16/20 18:18,-1.774
10/16/20 18:23,-1.705
10/16/20 18:28,-1.608
10/16/20 18:33,-1.501
10/16/20 18:38,-1.429
10/16/20 18:43,-1.323
10/16/20 18:48,-1.223
10/16/20 18:53,-1.157
10/16/20 18:58,-1.042
10/16/20 19:03,-0.935
10/16/20 19:08,-0.852
10/16/20 19:13,-0.764
10/16/20 19:18,-0.675
10/16/20 19:23,-0.572
10/16/20 19:28,-0.504
10/16/20 19:33,-0.422
10/16/20 19:38,-0.317
10/16/20 19:43,-0.242
10/16/20 19:48,-0.156
10/16/20 19:53,-0.082
10/16/20 19:58,-0.007
10/16/20 20:03,0.077
10/16/20 20:08,0.154
10/16/20 20:13,0.212
10/16/20 20:18,0.295
10/16/20 20:23,0.367
10/16/20 20:28,0.426
10/16/20 20:33,0.482
10/16/20 20:38,0.534
10/16/20 20:43,0.594
10/16/20 20:48,0.636
10/16/20 20:53,0.682
10/16/20 20:58,0.723
10/16/20 21:03,0.775
10/16/20 21:08,0.81
10/16/20 21:13,0.858
10/16/20 21:18,0.878
10/16/20 21:23,0.91
10/16/20 21:28,0.932
10/16/20 21:33,0.934
10/16/20 21:38,0.962
10/16/20 21:43,0.97
10/16/20 21:48,0.969
10/16/20 21:53,0.985
10/16/20 21:58,0.959
10/16/20 22:03,0.976
10/16/20 22:08,0.968
10/16/20 22:13,0.923
10/16/20 22:18,0.927
10/16/20 22:23,0.893
10/16/20 22:28,0.862
10/16/20 22:33,0.845
10/16/20 22:38,0.801
10/16/20 22:43,0.755
10/16/20 22:48,0.72
10/16/20 22:53,0.661
10/16/20 22:58,0.629
10/16/20 23:03,0.569
10/16/20 23:08,0.506
10/16/20 23:13,0.44
10/16/20 23:18,0.397
10/16/20 23:23,0.324
10/16/20 23:28,0.257
10/16/20 23:33,0.176
10/16/20 23:38,0.113
10/16/20 23:43,0.036
10/16/20 23:48,-0.049
10/16/20 23:53,-0.12
10/16/20 23:58,-0.205
10/17/20 0:03,-0.283
10/17/20 0:08,-0.383
10/17/20 0:13,-0.47
10/17/20 0:18,-0.544
10/17/20 0:23,-0.638
10/17/20 0:28,-0.735
10/17/20 0:33,-0.835
10/17/20 0:38,-0.915
10/17/20 0:43,-1.011
10/17/20 0:48,-1.12
10/17/20 0:53,-1.205
10/17/20 0:58,-1.323
10/17/20 1:03,-1.414
10/17/20 1:08,-1.498
10/17/20 1:13,-1.608
10/17/20 1:18,-1.698
10/17/20 1:23,-1.773
10/17/20 1:28,-1.88
10/17/20 1:33,-1.98
10/17/20 1:38,-2.063
10/17/20 1:43,-2.156
10/17/20 1:48,-2.237
10/17/20 1:53,-2.324
10/17/20 1:58,-2.42
10/17/20 2:03,-2.48
10/17/20 2:08,-2.566
10/17/20 2:13,-2.643
10/17/20 2:18,-2.714
10/17/20 2:23,-2.799
10/17/20 2:28,-2.874
10/17/20 2:33,-2.94
10/17/20 2:38,-3.012
10/17/20 2:43,-3.077
10/17/20 2:48,-3.128
10/17/20 2:53,-3.196
10/17/20 2:58,-3.249
10/17/20 3:03,-3.314
10/17/20 3:08,-3.362
10/17/20 3:13,-3.408
10/17/20 3:18,-3.443
10/17/20 3:23,-3.487
10/17/20 3:28,-3.529
10/17/20 3:33,-3.547
10/17/20 3:38,-3.572
10/17/20 3:43,-3.594
10/17/20 3:48,-3.603
10/17/20 3:53,-3.636
10/17/20 3:58,-3.616
10/17/20 4:03,-3.628
10/17/20 4:08,-3.634
10/17/20 4:13,-3.621
10/17/20 4:18,-3.615
10/17/20 4:23,-3.586
10/17/20 4:28,-3.575
10/17/20 4:33,-3.554
10/17/20 4:38,-3.531
10/17/20 4:43,-3.504
10/17/20 4:48,-3.444
10/17/20 4:53,-3.432
10/17/20 4:58,-3.384
10/17/20 5:03,-3.339
10/17/20 5:08,-3.308
10/17/20 5:13,-3.238
10/17/20 5:18,-3.183
10/17/20 5:23,-3.139
10/17/20 5:28,-3.068
10/17/20 5:33,-3.01
10/17/20 5:38,-2.927
10/17/20 5:43,-2.867
10/17/20 5:48,-2.8
10/17/20 5:53,-2.73
10/17/20 5:58,-2.646
10/17/20 6:03,-2.566
10/17/20 6:08,-2.498
10/17/20 6:13,-2.407
10/17/20 6:18,-2.309
10/17/20 6:23,-2.215
10/17/20 6:28,-2.138
10/17/20 6:33,-2.039
10/17/20 6:38,-1.937
10/17/20 6:43,-1.838
10/17/20 6:48,-1.738
10/17/20 6:53,-1.649
10/17/20 6:58,-1.549
10/17/20 7:03,-1.439
10/17/20 7:08,-1.342
10/17/20 7:13,-1.251
10/17/20 7:18,-1.149
10/17/20 7:23,-1.07
10/17/20 7:28,-0.928
10/17/20 7:33,-0.86
10/17/20 7:38,-0.746
10/17/20 7:43,-0.649
10/17/20 7:48,-0.55
10/17/20 7:53,-0.462
10/17/20 7:58,-0.389
10/17/20 8:03,-0.273
10/17/20 8:08,-0.193
10/17/20 8:13,-0.118
10/17/20 8:18,-0.021
10/17/20 8:23,0.06
10/17/20 8:28,0.13
10/17/20 8:33,0.211
10/17/20 8:38,0.303
10/17/20 8:43,0.359
10/17/20 8:48,0.43
10/17/20 8:53,0.511
10/17/20 8:58,0.562
10/17/20 9:03,0.647
10/17/20 9:08,0.699
10/17/20 9:13,0.741
10/17/20 9:18,0.814
10/17/20 9:23,0.84
10/17/20 9:28,0.882
10/17/20 9:33,0.925
10/17/20 9:38,0.948
10/17/20 9:43,0.981
10/17/20 9:48,1.019
10/17/20 9:53,1.024
10/17/20 9:58,1.04
10/17/20 10:03,1.061
10/17/20 10:08,1.055
10/17/20 10:13,1.075
10/17/20 10:18,1.067
10/17/20 10:23,1.06
10/17/20 10:28,1.063
10/17/20 10:33,1.032
10/17/20 10:38,1.023
10/17/20 10:43,0.992
10/17/20 10:48,0.961
10/17/20 10:53,0.928
10/17/20 10:58,0.901
10/17/20 11:03,0.857
10/17/20 11:08,0.822
10/17/20 11:13,0.778
10/17/20 11:18,0.711
10/17/20 11:23,0.67
10/17/20 11:28,0.606
10/17/20 11:33,0.525
10/17/20 11:38,0.495
10/17/20 11:43,0.407
10/17/20 11:48,0.34
10/17/20 11:53,0.28
10/17/20 11:58,0.201
10/17/20 12:03,0.124
10/17/20 12:08,0.058
10/17/20 12:13,-0.03
10/17/20 12:18,-0.122
10/17/20 12:23,-0.189
10/17/20 12:28,-0.304
10/17/20 12:33,-0.368
10/17/20 12:38,-0.464
10/17/20 12:43,-0.579
10/17/20 12:48,-0.654
10/17/20 12:53,-0.759
10/17/20 12:58,-0.85
10/17/20 13:03,-0.963
10/17/20 13:08,-1.061
10/17/20 13:13,-1.144
10/17/20 13:18,-1.254
10/17/20 13:23,-1.337
10/17/20 13:28,-1.445
10/17/20 13:33,-1.55
10/17/20 13:38,-1.639
10/17/20 13:43,-1.748
10/17/20 13:48,-1.833
10/17/20 13:53,-1.924
10/17/20 13:58,-2.026
10/17/20 14:03,-2.127
10/17/20 14:08,-2.21
10/17/20 14:13,-2.287
10/17/20 14:18,-2.381
10/17/20 14:23,-2.459
10/17/20 14:28,-2.547
10/17/20 14:33,-2.648
10/17/20 14:38,-2.704
10/17/20 14:43,-2.791
10/17/20 14:48,-2.878
10/17/20 14:53,-2.932
10/17/20 14:58,-3.023
10/17/20 15:03,-3.089
10/17/20 15:08,-3.155
10/17/20 15:13,-3.208
10/17/20 15:18,-3.284
10/17/20 15:23,-3.329
10/17/20 15:28,-3.379
10/17/20 15:33,-3.43
10/17/20 15:38,-3.482
10/17/20 15:43,-3.512
10/17/20 15:48,-3.55
10/17/20 15:53,-3.597
10/17/20 15:58,-3.598
10/17/20 16:03,-3.644
10/17/20 16:08,-3.681
10/17/20 16:13,-3.687
10/17/20 16:18,-3.701
10/17/20 16:23,-3.727
10/17/20 16:28,-3.702
10/17/20 16:33,-3.732
10/17/20 16:38,-3.729
10/17/20 16:43,-3.699
10/17/20 16:48,-3.708
10/17/20 16:53,-3.681
10/17/20 16:58,-3.636
10/17/20 17:03,-3.618
10/17/20 17:08,-3.603
10/17/20 17:13,-3.578
10/17/20 17:18,-3.526
10/17/20 17:23,-3.488
10/17/20 17:28,-3.436
10/17/20 17:33,-3.391
10/17/20 17:38,-3.353
10/17/20 17:43,-3.292
10/17/20 17:48,-3.237
10/17/20 17:53,-3.187
10/17/20 17:58,-3.124
10/17/20 18:03,-3.051
10/17/20 18:08,-2.989
10/17/20 18:13,-2.917
10/17/20 18:18,-2.835
10/17/20 18:23,-2.762
10/17/20 18:28,-2.692
10/17/20 18:33,-2.614
10/17/20 18:38,-2.517
10/17/20 18:43,-2.431
10/17/20 18:48,-2.355
10/17/20 18:53,-2.261
10/17/20 18:58,-2.167
10/17/20 19:03,-2.068
10/17/20 19:08,-1.964
10/17/20 19:13,-1.882
10/17/20 19:18,-1.777
10/17/20 19:23,-1.676
10/17/20 19:28,-1.573
10/17/20 19:33,-1.485
10/17/20 19:38,-1.391
10/17/20 19:43,-1.287
10/17/20 19:48,-1.195
10/17/20 19:53,-1.089
10/17/20 19:58,-0.992
10/17/20 20:03,-0.888
10/17/20 20:08,-0.798
10/17/20 20:13,-0.719
10/17/20 20:18,-0.63
10/17/20 20:23,-0.528
10/17/20 20:28,-0.447
10/17/20 20:33,-0.345
10/17/20 20:38,-0.258
10/17/20 20:43,-0.182
10/17/20 20:48,-0.106
10/17/20 20:53,-0.03
10/17/20 20:58,0.023
10/17/20 21:03,0.127
10/17/20 21:08,0.167
10/17/20 21:13,0.238
10/17/20 21:18,0.311
10/17/20 21:23,0.337
10/17/20 21:28,0.417
10/17/20 21:33,0.466
10/17/20 21:38,0.506
10/17/20 21:43,0.559
10/17/20 21:48,0.593
10/17/20 21:53,0.614
10/17/20 21:58,0.667
10/17/20 22:03,0.678
10/17/20 22:08,0.693
10/17/20 22:13,0.732
10/17/20 22:18,0.718
10/17/20 22:23,0.748
10/17/20 22:28,0.747
10/17/20 22:33,0.746
10/17/20 22:38,0.741
10/17/20 22:43,0.725
10/17/20 22:48,0.718
10/17/20 22:53,0.702
10/17/20 22:58,0.682
10/17/20 23:03,0.653
10/17/20 23:08,0.625
10/17/20 23:13,0.589
10/17/20 23:18,0.547
10/17/20 23:23,0.514
10/17/20 23:28,0.45
10/17/20 23:33,0.402
10/17/20 23:38,0.363
10/17/20 23:43,0.302
10/17/20 23:48,0.237
10/17/20 23:53,0.183
10/17/20 23:58,0.117
10/18/20 0:03,0.056
10/18/20 0:08,-0.026
10/18/20 0:13,-0.086
10/18/20 0:18,-0.159
10/18/20 0:23,-0.243
10/18/20 0:28,-0.318
10/18/20 0:33,-0.395
10/18/20 0:38,-0.493
10/18/20 0:43,-0.591
10/18/20 0:48,-0.687
10/18/20 0:53,-0.765
10/18/20 0:58,-0.848
10/18/20 1:03,-0.948
10/18/20 1:08,-1.047
10/18/20 1:13,-1.142
10/18/20 1:18,-1.235
10/18/20 1:23,-1.339
10/18/20 1:28,-1.44
10/18/20 1:33,-1.538
10/18/20 1:38,-1.624
10/18/20 1:43,-1.738
10/18/20 1:48,-1.834
10/18/20 1:53,-1.923
10/18/20 1:58,-2.02
10/18/20 2:03,-2.132
10/18/20 2:08,-2.223
10/18/20 2:13,-2.332
10/18/20 2:18,-2.424
10/18/20 2:23,-2.508
10/18/20 2:28,-2.617
10/18/20 2:33,-2.698
10/18/20 2:38,-2.764
10/18/20 2:43,-2.87
10/18/20 2:48,-2.958
10/18/20 2:53,-3.034
10/18/20 2:58,-3.143
10/18/20 3:03,-3.211
10/18/20 3:08,-3.293
10/18/20 3:13,-3.352
10/18/20 3:18,-3.417
10/18/20 3:23,-3.497
10/18/20 3:28,-3.545
10/18/20 3:33,-3.602
10/18/20 3:38,-3.679
10/18/20 3:43,-3.74
10/18/20 3:48,-3.786
10/18/20 3:53,-3.833
10/18/20 3:58,-3.872
10/18/20 4:03,-3.902
10/18/20 4:08,-3.937
10/18/20 4:13,-3.972
10/18/20 4:18,-3.998
10/18/20 4:23,-4.025
10/18/20 4:28,-4.036
10/18/20 4:33,-4.041
10/18/20 4:38,-4.065
10/18/20 4:43,-4.049
10/18/20 4:48,-4.048
10/18/20 4:53,-4.035
10/18/20 4:58,-4.006
10/18/20 5:03,-4.006
10/18/20 5:08,-3.984
10/18/20 5:13,-3.96
10/18/20 5:18,-3.926
10/18/20 5:23,-3.889
10/18/20 5:28,-3.859
10/18/20 5:33,-3.82
10/18/20 5:38,-3.766
10/18/20 5:43,-3.697
10/18/20 5:48,-3.672
10/18/20 5:53,-3.597
10/18/20 5:58,-3.534
10/18/20 6:03,-3.476
10/18/20 6:08,-3.398
10/18/20 6:13,-3.329
10/18/20 6:18,-3.241
10/18/20 6:23,-3.143
10/18/20 6:28,-3.095
10/18/20 6:33,-3.013
10/18/20 6:38,-2.93
10/18/20 6:43,-2.847
10/18/20 6:48,-2.749
10/18/20 6:53,-2.651
10/18/20 6:58,-2.564
10/18/20 7:03,-2.469
10/18/20 7:08,-2.356
10/18/20 7:13,-2.272
10/18/20 7:18,-2.155
10/18/20 7:23,-2.049
10/18/20 7:28,-1.959
10/18/20 7:33,-1.846
10/18/20 7:38,-1.744
10/18/20 7:43,-1.641
10/18/20 7:48,-1.52
10/18/20 7:53,-1.436
10/18/20 7:58,-1.31
10/18/20 8:03,-1.196
10/18/20 8:08,-1.107
10/18/20 8:13,-0.994
10/18/20 8:18,-0.909
10/18/20 8:23,-0.793
10/18/20 8:28,-0.676
10/18/20 8:33,-0.596
10/18/20 8:38,-0.492
10/18/20 8:43,-0.395
10/18/20 8:48,-0.305
10/18/20 8:53,-0.203
10/18/20 8:58,-0.122
10/18/20 9:03,-0.028
10/18/20 9:08,0.047
10/18/20 9:13,0.146
10/18/20 9:18,0.212
10/18/20 9:23,0.296
10/18/20 9:28,0.37
10/18/20 9:33,0.441
10/18/20 9:38,0.516
10/18/20 9:43,0.569
10/18/20 9:48,0.629
10/18/20 9:53,0.682
10/18/20 9:58,0.737
10/18/20 10:03,0.791
10/18/20 10:08,0.835
10/18/20 10:13,0.875
10/18/20 10:18,0.924
10/18/20 10:23,0.944
10/18/20 10:28,0.976
10/18/20 10:33,0.987
10/18/20 10:38,1.022
10/18/20 10:43,1.036
10/18/20 10:48,1.035
10/18/20 10:53,1.046
10/18/20 10:58,1.044
10/18/20 11:03,1.04
10/18/20 11:08,1.031
10/18/20 11:13,1.019
10/18/20 11:18,1.002
10/18/20 11:23,0.987
10/18/20 11:28,0.969
10/18/20 11:33,0.935
10/18/20 11:38,0.9
10/18/20 11:43,0.874
10/18/20 11:48,0.823
10/18/20 11:53,0.791
10/18/20 11:58,0.745
10/18/20 12:03,0.69
10/18/20 12:08,0.639
10/18/20 12:13,0.581
10/18/20 12:18,0.517
10/18/20 12:23,0.456
10/18/20 12:28,0.388
10/18/20 12:33,0.322
10/18/20 12:38,0.256
10/18/20 12:43,0.174
10/18/20 12:48,0.098
10/18/20 12:53,0.015
10/18/20 12:58,-0.05
10/18/20 13:03,-0.127
10/18/20 13:08,-0.229
10/18/20 13:13,-0.306
10/18/20 13:18,-0.401
10/18/20 13:23,-0.489
10/18/20 13:28,-0.59
10/18/20 13:33,-0.674
10/18/20 13:38,-0.768
10/18/20 13:43,-0.866
10/18/20 13:48,-0.959
10/18/20 13:53,-1.067
10/18/20 13:58,-1.158
10/18/20 14:03,-1.253
10/18/20 14:08,-1.361
10/18/20 14:13,-1.448
10/18/20 14:18,-1.539
10/18/20 14:23,-1.642
10/18/20 14:28,-1.737
10/18/20 14:33,-1.841
10/18/20 14:38,-1.93
10/18/20 14:43,-2.022
10/18/20 14:48,-2.128
10/18/20 14:53,-2.208
10/18/20 14:58,-2.302
10/18/20 15:03,-2.399
10/18/20 15:08,-2.488
10/18/20 15:13,-2.571
10/18/20 15:18,-2.65
10/18/20 15:23,-2.726
10/18/20 15:28,-2.817
10/18/20 15:33,-2.891
10/18/20 15:38,-2.953
10/18/20 15:43,-3.029
10/18/20 15:48,-3.102
10/18/20 15:53,-3.148
10/18/20 15:58,-3.217
10/18/20 16:03,-3.279
10/18/20 16:08,-3.321
10/18/20 16:13,-3.388
10/18/20 16:18,-3.432
10/18/20 16:23,-3.464
10/18/20 16:28,-3.521
10/18/20 16:33,-3.547
10/18/20 16:38,-3.57
10/18/20 16:43,-3.603
10/18/20 16:48,-3.616
10/18/20 16:53,-3.634
10/18/20 16:58,-3.643
10/18/20 17:03,-3.652
10/18/20 17:08,-3.658
10/18/20 17:13,-3.666
10/18/20 17:18,-3.66
10/18/20 17:23,-3.642
10/18/20 17:28,-3.628
10/18/20 17:33,-3.6
10/18/20 17:38,-3.58
10/18/20 17:43,-3.56
10/18/20 17:48,-3.52
10/18/20 17:53,-3.484
10/18/20 17:58,-3.443
10/18/20 18:03,-3.404
10/18/20 18:08,-3.353
10/18/20 18:13,-3.3
10/18/20 18:18,-3.243
10/18/20 18:23,-3.192
10/18/20 18:28,-3.124
10/18/20 18:33,-3.048
10/18/20 18:38,-2.991
10/18/20 18:43,-2.902
10/18/20 18:48,-2.834
10/18/20 18:53,-2.743
10/18/20 18:58,-2.669
10/18/20 19:03,-2.599
10/18/20 19:08,-2.519
10/18/20 19:13,-2.422
10/18/20 19:18,-2.334
10/18/20 19:23,-2.247
10/18/20 19:28,-2.156
10/18/20 19:33,-2.06
10/18/20 19:38,-1.968
10/18/20 19:43,-1.873
10/18/20 19:48,-1.774
10/18/20 19:53,-1.673
10/18/20 19:58,-1.575
10/18/20 20:03,-1.476
10/18/20 20:08,-1.365
10/18/20 20:13,-1.275
10/18/20 20:18,-1.167
10/18/20 20:23,-1.066
10/18/20 20:28,-0.979
10/18/20 20:33,-0.874
10/18/20 20:38,-0.765
10/18/20 20:43,-0.695
10/18/20 20:48,-0.592
10/18/20 20:53,-0.494
10/18/20 20:58,-0.396
10/18/20 21:03,-0.305
10/18/20 21:08,-0.203
10/18/20 21:13,-0.125
10/18/20 21:18,-0.031
10/18/20 21:23,0.045
10/18/20 21:28,0.124
10/18/20 21:33,0.223
10/18/20 21:38,0.291
10/18/20 21:43,0.342
10/18/20 21:48,0.422
10/18/20 21:53,0.479
10/18/20 21:58,0.546
10/18/20 22:03,0.617
10/18/20 22:08,0.672
10/18/20 22:13,0.743
10/18/20 22:18,0.765
10/18/20 22:23,0.817
10/18/20 22:28,0.874
10/18/20 22:33,0.909
10/18/20 22:38,0.94
10/18/20 22:43,0.975
10/18/20 22:48,0.994
10/18/20 22:53,1.007
10/18/20 22:58,1.026
10/18/20 23:03,1.038
10/18/20 23:08,1.046
10/18/20 23:13,1.057
10/18/20 23:18,1.046
10/18/20 23:23,1.05
10/18/20 23:28,1.059
10/18/20 23:33,1.032
10/18/20 23:38,1.028
10/18/20 23:43,0.994
10/18/20 23:48,0.98
10/18/20 23:53,0.957
10/18/20 23:58,0.914
10/19/20 0:03,0.89
10/19/20 0:08,0.832
10/19/20 0:13,0.789
10/19/20 0:18,0.739
10/19/20 0:23,0.691
10/19/20 0:28,0.625
10/19/20 0:33,0.58
10/19/20 0:38,0.513
10/19/20 0:43,0.452
10/19/20 0:48,0.395
10/19/20 0:53,0.314
10/19/20 0:58,0.242
10/19/20 1:03,0.168
10/19/20 1:08,0.082
10/19/20 1:13,0.002
10/19/20 1:18,-0.071
10/19/20 1:23,-0.168
10/19/20 1:28,-0.25
10/19/20 1:33,-0.348
10/19/20 1:38,-0.437
10/19/20 1:43,-0.525
10/19/20 1:48,-0.629
10/19/20 1:53,-0.729
10/19/20 1:58,-0.827
10/19/20 2:03,-0.925
10/19/20 2:08,-1.015
10/19/20 2:13,-1.112
10/19/20 2:18,-1.213
10/19/20 2:23,-1.309
10/19/20 2:28,-1.423
10/19/20 2:33,-1.522
10/19/20 2:38,-1.616
10/19/20 2:43,-1.715
10/19/20 2:48,-1.82
10/19/20 2:53,-1.912
10/19/20 2:58,-2.015
10/19/20 3:03,-2.117
10/19/20 3:08,-2.206
10/19/20 3:13,-2.299
10/19/20 3:18,-2.397
10/19/20 3:23,-2.485
10/19/20 3:28,-2.58
10/19/20 3:33,-2.671
10/19/20 3:38,-2.744
10/19/20 3:43,-2.824
10/19/20 3:48,-2.901
10/19/20 3:53,-2.985
10/19/20 3:58,-3.063
10/19/20 4:03,-3.133
10/19/20 4:08,-3.19
10/19/20 4:13,-3.281
10/19/20 4:18,-3.319
10/19/20 4:23,-3.394
10/19/20 4:28,-3.445
10/19/20 4:33,-3.496
10/19/20 4:38,-3.547
10/19/20 4:43,-3.589
10/19/20 4:48,-3.626
10/19/20 4:53,-3.659
10/19/20 4:58,-3.713
10/19/20 5:03,-3.737
10/19/20 5:08,-3.746
10/19/20 5:13,-3.773
10/19/20 5:18,-3.799
10/19/20 5:23,-3.793
10/19/20 5:28,-3.808
10/19/20 5:33,-3.793
10/19/20 5:38,-3.782
10/19/20 5:43,-3.802
10/19/20 5:48,-3.774
10/19/20 5:53,-3.751
10/19/20 5:58,-3.738
10/19/20 6:03,-3.686
10/19/20 6:08,-3.666
10/19/20 6:13,-3.621
10/19/20 6:18,-3.588
10/19/20 6:23,-3.549
10/19/20 6:28,-3.486
10/19/20 6:33,-3.463
10/19/20 6:38,-3.402
10/19/20 6:43,-3.324
10/19/20 6:48,-3.283
10/19/20 6:53,-3.2
10/19/20 6:58,-3.11
10/19/20 7:03,-3.062
10/19/20 7:08,-2.973
10/19/20 7:13,-2.901
10/19/20 7:18,-2.84
10/19/20 7:23,-2.751
10/19/20 7:28,-2.658
10/19/20 7:33,-2.586
10/19/20 7:38,-2.492
10/19/20 7:43,-2.391
10/19/20 7:48,-2.31
